y_true_log,y_pred_log,lower_log,upper_log,y_true_her,y_pred_her,lower_her,upper_her,covered
9.136693831807884,7.514231959198216,5.463993067456915,9.564470850939516,9288.999999999998,1832.9583803764829,235.0380610026104,14248.410991882092,True
7.860455082740456,8.668874850657547,6.618635958916245,10.719113742398848,2591.7000000000007,5817.948478807188,747.9228385487025,45210.81576546427,True
5.043941112802728,5.161174434830655,3.110935543089354,7.2114133265719556,154.07999999999998,173.36912056734113,21.442030068859324,1353.8056977972549,True
0.5364933705145685,7.230664842768622,5.1804259510273205,9.280903734509923,0.71,1380.1404401457478,176.75851129040936,10730.125624075297,False
5.707110264748875,5.767042663207417,3.716803771466116,7.817281554948718,299.9999999999999,318.59119492246253,40.13271422632806,2482.145928808923,True
9.18549424760348,8.765207461310148,6.714968569568846,10.815446353051449,9753.59999999999,6406.39109310888,823.6578471384643,49782.87189609526,True
8.502079553606189,8.604376483263694,6.554137591522393,10.654615375004996,4923.999999999997,5454.4832525601805,701.1433542576757,42386.779273977576,True
10.05539285624928,9.89581350979172,7.845574618050419,11.946052401533022,23279.999999999993,19846.106550879533,2553.4050491593584,154206.19535909084,True
10.959557617938565,10.148562817757371,8.09832392601607,12.198801709498673,57500.00000000011,25553.349545490993,3287.950927917128,198550.0866550667,True
7.313886831633462,6.968331993377107,4.918093101635806,9.018570885118407,1499.9999999999998,1061.449099583957,135.74161205789503,8253.971344998032,True
6.945051063725834,5.905760982469696,3.8555220907283947,7.955999874210997,1036.9999999999998,366.14651156731037,46.25328100217319,2851.639183929808,True
6.602587892189336,6.585016607148741,4.53477771540744,8.635255498890041,735.9999999999999,723.1630738510596,92.20279545624422,5625.571123348014,True
10.17835030752565,10.224965930768219,8.174727039026918,12.27520482250952,26325.999999999993,27582.303714283687,3549.0857568147594,214314.56754196915,True
8.519390774959724,8.85175087877521,6.8015119870339085,10.901989770516511,5009.999999999999,6985.610976226898,898.2058519177599,54283.26964641074,True
8.087640287778983,8.039674007395575,5.989435115654274,10.089912899136877,3253.0000000000005,3100.6019262147142,398.1890505799778,24097.693325185446,True
5.749201884847061,5.206269316378447,3.156030424637146,7.256508208119747,312.93999999999994,181.41226475817936,22.477216133867046,1416.2989737998955,True
8.190077049719049,8.180619039718447,6.130380147977146,10.230857931459749,3603.999999999998,3570.064607559242,458.6108476083819,27745.304287030664,True
9.354267540782825,8.748099869170588,6.697860977429286,10.79833876091189,11546.99999999999,6297.70836020858,809.6699279944185,48938.433469690295,True
6.888572459565364,8.759176176579343,6.708937284838042,10.809415068320645,980.0000000000013,6367.862598000755,818.6990697878007,49483.514850936095,True
5.8045926532152095,5.437617659409769,3.387378767668468,7.48785655115107,330.82000000000005,228.89384511697227,28.58829274342914,1785.2193158949146,True
7.621293149189817,7.559820017303205,5.509581125561905,9.610058909044506,2040.2000000000005,1918.5000054942864,246.04762345717037,14913.048633749877,True
4.71492104994721,5.206961610443803,3.1567227187025018,7.257200502185103,110.59999999999997,181.53859140906957,22.493474898541386,1417.2805011818816,True
5.979619672740059,7.1176828654877315,5.06744397374643,9.167921757229033,394.2900000000001,1232.5887282519,157.76799310542742,9583.68467545377,True
9.44943600950432,8.700945087136194,6.650706195394893,10.751183978877496,12700.0,6007.588174091676,772.3302550108402,46684.270118299275,True
7.638150073568749,8.35026931989423,6.300030428152928,10.40050821163553,2074.9,4230.320168389165,543.5884806953951,32875.32956274592,True
5.802118375377063,5.969847360204996,3.919608468463695,8.020086251946298,330.0,390.4459159651572,49.38071527710403,3040.4396517200244,True
10.463131911491969,10.76150911510646,8.711270223365158,12.811748006847761,35000.00000000007,47168.79900095219,6069.949053806775,366496.87670266407,True
10.75002083499382,10.955110612894527,8.904871721153226,13.005349504635829,46630.00000000007,57244.860486780715,7366.7800185148235,444785.42611978366,True
7.094068857045629,6.4672668950826395,4.417028003341338,8.517505786823941,1203.8,642.7219608592999,81.84969009756688,5000.5632213536965,True
9.906532910722088,9.029801075323768,6.979562183582466,11.080039967065069,20060.0,8347.198744259249,1073.4478530940637,64862.47575916316,True
2.403334996094189,5.726121035459318,3.675882143718017,7.77635992720062,10.060000000000002,305.7769804220721,38.48347159557502,2382.582595797674,False
9.711660965727868,9.87221459437589,7.821975702634589,11.922453486117192,16507.999999999985,19383.219658397353,2493.8295834704436,150609.67667889065,True
6.746271108054655,6.971059403916553,4.920820512175252,9.021298295657854,849.8800000000001,1064.3507897071497,136.11507162908129,8276.516772189225,True
8.56834817623946,8.68890223254724,6.638663340805939,10.739141124288542,5261.429999999998,5935.661590413025,763.0730049403312,46125.418040168304,True
10.16972890675306,9.792819951354975,7.7425810596136735,11.843058843096276,26099.999999999967,17903.725499160526,2303.4125400153684,139114.36655591673,True
6.228511003591184,6.611772525248763,4.561533633507462,8.662011416990063,506.0000000000006,742.8002556870906,94.73018232266858,5778.147254681204,True
8.006700845440367,7.336656980818326,5.286418089077024,9.386895872559627,2999.9999999999995,1534.5700832587731,196.63424779116937,11930.00642703847,True
9.8633424122317,12.194965022035456,10.144726130294154,14.245203913776757,19211.999999999985,197789.76767590537,25455.493334845753,1536785.2047312502,False
5.187385805840755,4.896504337933688,2.8462654461923873,6.94674322967499,178.0,132.8211675282572,16.223340094550572,1038.7579552117174,True
9.921376585371869,8.807043885524234,6.756804993782932,10.857282777265535,20360.000000000015,6680.139832112601,858.8904468788593,51909.833081426375,True
