host_material,co_catalyst,cocatalyst_wt_pct,glycerol_vol_pct,light_source_type,catalyst_loading_g_L,pred_median_log,pred_p05_log,pred_p95_log,ucb_log,novelty_score,pred_her_umol_g_h,ucb_her_umol_g_h,composition,confidence,ad_score,within_ad,ad_label
bivo4,rh,3.0,10.0,visible,2.0,7.852483244214067,5.956171624021224,9.74879486440691,9.74879486440691,0.0048100488695042,2571.1135790868075,17132.568089565822,bivo4/rh (3.0 wt%),MEDIUM,6.118311531788187,True,within_AD
bivo4,rh,0.5,20.0,visible,2.0,7.852483244214067,5.956171624021224,9.74879486440691,9.74879486440691,0.0048100488695042,2571.1135790868075,17132.568089565822,bivo4/rh (0.5 wt%),MEDIUM,10.171724083336917,True,within_AD
bivo4,rh,0.5,10.0,visible,2.0,7.852483244214067,5.956171624021224,9.74879486440691,9.74879486440691,0.0048100488695042,2571.1135790868075,17132.568089565822,bivo4/rh (0.5 wt%),MEDIUM,5.5818032641901265,True,within_AD
bivo4,rh,0.5,20.0,solar,2.0,7.852483244214067,5.956171624021224,9.74879486440691,9.74879486440691,0.0048100488695042,2571.1135790868075,17132.568089565822,bivo4/rh (0.5 wt%),MEDIUM,10.171724083336917,True,within_AD
bivo4,rh,0.5,50.0,solar,2.0,7.852483244214067,5.956171624021224,9.74879486440691,9.74879486440691,0.0048100488695042,2571.1135790868075,17132.568089565822,bivo4/rh (0.5 wt%),MEDIUM,38.3883795676825,True,within_AD
bivo4,rh,1.0,10.0,visible,2.0,7.852483244214067,5.956171624021224,9.74879486440691,9.74879486440691,0.0048100488695042,2571.1135790868075,17132.568089565822,bivo4/rh (1.0 wt%),MEDIUM,5.604267930413276,True,within_AD
bivo4,rh,1.0,20.0,visible,2.0,7.852483244214067,5.956171624021224,9.74879486440691,9.74879486440691,0.0048100488695042,2571.1135790868075,17132.568089565822,bivo4/rh (1.0 wt%),MEDIUM,10.18518819561987,True,within_AD
bivo4,rh,1.0,30.0,uv-vis,2.0,7.852483244214067,5.956171624021224,9.74879486440691,9.74879486440691,0.0048100488695042,2571.1135790868075,17132.568089565822,bivo4/rh (1.0 wt%),MEDIUM,18.854244827382814,True,within_AD
bivo4,rh,2.0,10.0,solar,2.0,7.852483244214067,5.956171624021224,9.74879486440691,9.74879486440691,0.0048100488695042,2571.1135790868075,17132.568089565822,bivo4/rh (2.0 wt%),MEDIUM,5.780784472157651,True,within_AD
bivo4,rh,0.1,10.0,solar,2.0,7.852483244214067,5.956171624021224,9.74879486440691,9.74879486440691,0.0048100488695042,2571.1135790868075,17132.568089565822,bivo4/rh (0.1 wt%),MEDIUM,5.596191246650042,True,within_AD
bivo4,rh,0.1,30.0,visible,2.0,7.852483244214067,5.956171624021224,9.74879486440691,9.74879486440691,0.0048100488695042,2571.1135790868075,17132.568089565822,bivo4/rh (0.1 wt%),MEDIUM,18.851714643526293,True,within_AD
bivo4,rh,0.1,30.0,solar,2.0,7.852483244214067,5.956171624021224,9.74879486440691,9.74879486440691,0.0048100488695042,2571.1135790868075,17132.568089565822,bivo4/rh (0.1 wt%),MEDIUM,18.851714643526293,True,within_AD
bivo4,rh,0.5,5.0,solar,2.0,7.852483244214067,5.956171624021224,9.74879486440691,9.74879486440691,0.0048100488695042,2571.1135790868075,17132.568089565822,bivo4/rh (0.5 wt%),MEDIUM,6.946637185533906,True,within_AD
bivo4,rh,3.0,30.0,visible,2.0,7.852483244214067,5.956171624021224,9.74879486440691,9.74879486440691,0.0048100488695042,2571.1135790868075,17132.568089565822,bivo4/rh (3.0 wt%),MEDIUM,19.02190436352798,True,within_AD
bivo4,rh,5.0,10.0,solar,2.0,7.852483244214067,5.956171624021224,9.74879486440691,9.74879486440691,0.0048100488695042,2571.1135790868075,17132.568089565822,bivo4/rh (5.0 wt%),MEDIUM,7.174333247265919,True,within_AD
bivo4,rh,3.0,20.0,visible,2.0,7.852483244214067,5.956171624021224,9.74879486440691,9.74879486440691,0.0048100488695042,2571.1135790868075,17132.568089565822,bivo4/rh (3.0 wt%),MEDIUM,10.500271489184033,True,within_AD
bivo4,rh,5.0,50.0,solar,2.0,7.852483244214067,5.956171624021224,9.74879486440691,9.74879486440691,0.0048100488695042,2571.1135790868075,17132.568089565822,bivo4/rh (5.0 wt%),MEDIUM,38.654515120238024,True,within_AD
bivo4,rh,5.0,10.0,visible,2.0,7.852483244214067,5.956171624021224,9.74879486440691,9.74879486440691,0.0048100488695042,2571.1135790868075,17132.568089565822,bivo4/rh (5.0 wt%),MEDIUM,7.174333247265919,True,within_AD
bivo4,rh,3.0,10.0,solar,2.0,7.852483244214067,5.956171624021224,9.74879486440691,9.74879486440691,0.0048100488695042,2571.1135790868075,17132.568089565822,bivo4/rh (3.0 wt%),MEDIUM,6.118311531788187,True,within_AD
bivo4,rh,2.0,30.0,visible,2.0,7.852483244214067,5.956171624021224,9.74879486440691,9.74879486440691,0.0048100488695042,2571.1135790868075,17132.568089565822,bivo4/rh (2.0 wt%),MEDIUM,18.910353234272876,True,within_AD
bivo4,rh,2.0,30.0,uv-vis,2.0,7.852483244214067,5.956171624021224,9.74879486440691,9.74879486440691,0.0048100488695042,2571.1135790868075,17132.568089565822,bivo4/rh (2.0 wt%),MEDIUM,18.910353234272876,True,within_AD
bivo4,rh,2.0,10.0,uv-vis,2.0,7.852483244214067,5.956171624021224,9.74879486440691,9.74879486440691,0.0048100488695042,2571.1135790868075,17132.568089565822,bivo4/rh (2.0 wt%),MEDIUM,5.780784472157651,True,within_AD
bivo4,rh,2.0,20.0,solar,2.0,7.852483244214067,5.956171624021224,9.74879486440691,9.74879486440691,0.0048100488695042,2571.1135790868075,17132.568089565822,bivo4/rh (2.0 wt%),MEDIUM,10.291886159901882,True,within_AD
bivo4,rh,2.0,5.0,uv-vis,2.0,7.852483244214067,5.956171624021224,9.74879486440691,9.74879486440691,0.0048100488695042,2571.1135790868075,17132.568089565822,bivo4/rh (2.0 wt%),MEDIUM,7.109832605980986,True,within_AD
bivo4,rh,2.0,10.0,visible,2.0,7.852483244214067,5.956171624021224,9.74879486440691,9.74879486440691,0.0048100488695042,2571.1135790868075,17132.568089565822,bivo4/rh (2.0 wt%),MEDIUM,5.780784472157651,True,within_AD
srtio3,rh,0.5,50.0,solar,2.0,7.851630972026895,5.955319351834053,9.747942592219738,9.747942592219738,0.9704424834330834,2568.922372106124,17117.97184688542,srtio3/rh (0.5 wt%),MEDIUM,38.3883795676825,True,within_AD
srtio3,rh,1.0,50.0,uv-vis,2.0,7.851630972026895,5.955319351834053,9.747942592219738,9.747942592219738,0.9704424834330834,2568.922372106124,17117.97184688542,srtio3/rh (1.0 wt%),MEDIUM,38.39167711587779,True,within_AD
srtio3,rh,1.0,50.0,solar,2.0,7.851630972026895,5.955319351834053,9.747942592219738,9.747942592219738,0.9704424834330834,2568.922372106124,17117.97184688542,srtio3/rh (1.0 wt%),MEDIUM,38.39167711587779,True,within_AD
srtio3,rh,1.0,50.0,visible,2.0,7.851630972026895,5.955319351834053,9.747942592219738,9.747942592219738,0.9704424834330834,2568.922372106124,17117.97184688542,srtio3/rh (1.0 wt%),MEDIUM,38.39167711587779,True,within_AD
srtio3,rh,1.0,30.0,solar,2.0,7.851630972026895,5.955319351834053,9.747942592219738,9.747942592219738,0.9704424834330834,2568.922372106124,17117.97184688542,srtio3/rh (1.0 wt%),MEDIUM,18.854244827382814,True,within_AD
srtio3,rh,1.0,20.0,solar,2.0,7.851630972026895,5.955319351834053,9.747942592219738,9.747942592219738,0.9704424834330834,2568.922372106124,17117.97184688542,srtio3/rh (1.0 wt%),MEDIUM,10.18518819561987,True,within_AD
srtio3,rh,1.0,20.0,visible,2.0,7.851630972026895,5.955319351834053,9.747942592219738,9.747942592219738,0.9704424834330834,2568.922372106124,17117.97184688542,srtio3/rh (1.0 wt%),MEDIUM,10.18518819561987,True,within_AD
srtio3,rh,1.0,5.0,visible,2.0,7.851630972026895,5.955319351834053,9.747942592219738,9.747942592219738,0.9704424834330834,2568.922372106124,17117.97184688542,srtio3/rh (1.0 wt%),MEDIUM,6.96497727947923,True,within_AD
srtio3,rh,0.1,5.0,uv-vis,2.0,7.851630972026895,5.955319351834053,9.747942592219738,9.747942592219738,0.9704424834330834,2568.922372106124,17117.97184688542,srtio3/rh (0.1 wt%),MEDIUM,6.958380976030114,True,within_AD
srtio3,rh,3.0,50.0,visible,2.0,7.851630972026895,5.955319351834053,9.747942592219738,9.747942592219738,0.9704424834330834,2568.922372106124,17117.97184688542,srtio3/rh (3.0 wt%),MEDIUM,38.47072835404841,True,within_AD
srtio3,rh,5.0,30.0,visible,2.0,7.851630972026895,5.955319351834053,9.747942592219738,9.747942592219738,0.9704424834330834,2568.922372106124,17117.97184688542,srtio3/rh (5.0 wt%),MEDIUM,19.405701679940176,True,within_AD
srtio3,rh,5.0,5.0,solar,2.0,7.851630972026895,5.955319351834053,9.747942592219738,9.747942592219738,0.9704424834330834,2568.922372106124,17117.97184688542,srtio3/rh (5.0 wt%),MEDIUM,8.293346327013593,True,within_AD
srtio3,rh,3.0,10.0,visible,2.0,7.851630972026895,5.955319351834053,9.747942592219738,9.747942592219738,0.9704424834330834,2568.922372106124,17117.97184688542,srtio3/rh (3.0 wt%),MEDIUM,6.118311531788187,True,within_AD
srtio3,rh,3.0,10.0,solar,2.0,7.851630972026895,5.955319351834053,9.747942592219738,9.747942592219738,0.9704424834330834,2568.922372106124,17117.97184688542,srtio3/rh (3.0 wt%),MEDIUM,6.118311531788187,True,within_AD
srtio3,rh,3.0,30.0,visible,2.0,7.851630972026895,5.955319351834053,9.747942592219738,9.747942592219738,0.9704424834330834,2568.922372106124,17117.97184688542,srtio3/rh (3.0 wt%),MEDIUM,19.02190436352798,True,within_AD
srtio3,rh,2.0,50.0,solar,2.0,7.851630972026895,5.955319351834053,9.747942592219738,9.747942592219738,0.9704424834330834,2568.922372106124,17117.97184688542,srtio3/rh (2.0 wt%),MEDIUM,38.41804669433324,True,within_AD
srtio3,rh,0.1,5.0,solar,2.0,7.851630972026895,5.955319351834053,9.747942592219738,9.747942592219738,0.9704424834330834,2568.922372106124,17117.97184688542,srtio3/rh (0.1 wt%),MEDIUM,6.958380976030114,True,within_AD
srtio3,rh,5.0,50.0,visible,2.0,7.851630972026895,5.955319351834053,9.747942592219738,9.747942592219738,0.9704424834330834,2568.922372106124,17117.97184688542,srtio3/rh (5.0 wt%),MEDIUM,38.654515120238024,True,within_AD
srtio3,rh,5.0,50.0,solar,2.0,7.851630972026895,5.955319351834053,9.747942592219738,9.747942592219738,0.9704424834330834,2568.922372106124,17117.97184688542,srtio3/rh (5.0 wt%),MEDIUM,38.654515120238024,True,within_AD
srtio3,rh,5.0,20.0,visible,2.0,7.851630972026895,5.955319351834053,9.747942592219738,9.747942592219738,0.9704424834330834,2568.922372106124,17117.97184688542,srtio3/rh (5.0 wt%),MEDIUM,11.186803530144612,True,within_AD
srtio3,rh,5.0,30.0,solar,2.0,7.851630972026895,5.955319351834053,9.747942592219738,9.747942592219738,0.9704424834330834,2568.922372106124,17117.97184688542,srtio3/rh (5.0 wt%),MEDIUM,19.405701679940176,True,within_AD
srtio3,rh,5.0,50.0,uv-vis,2.0,7.851630972026895,5.955319351834053,9.747942592219738,9.747942592219738,0.9704424834330834,2568.922372106124,17117.97184688542,srtio3/rh (5.0 wt%),MEDIUM,38.654515120238024,True,within_AD
srtio3,rh,2.0,5.0,solar,2.0,7.851630972026895,5.955319351834053,9.747942592219738,9.747942592219738,0.9704424834330834,2568.922372106124,17117.97184688542,srtio3/rh (2.0 wt%),MEDIUM,7.109832605980986,True,within_AD
srtio3,rh,2.0,5.0,visible,2.0,7.851630972026895,5.955319351834053,9.747942592219738,9.747942592219738,0.9704424834330834,2568.922372106124,17117.97184688542,srtio3/rh (2.0 wt%),MEDIUM,7.109832605980986,True,within_AD
srtio3,rh,2.0,10.0,visible,2.0,7.851630972026895,5.955319351834053,9.747942592219738,9.747942592219738,0.9704424834330834,2568.922372106124,17117.97184688542,srtio3/rh (2.0 wt%),MEDIUM,5.780784472157651,True,within_AD
srtio3,rh,0.5,20.0,uv-vis,2.0,7.851630972026895,5.955319351834053,9.747942592219738,9.747942592219738,0.9704424834330834,2568.922372106124,17117.97184688542,srtio3/rh (0.5 wt%),MEDIUM,10.171724083336917,True,within_AD
srtio3,rh,0.5,10.0,uv-vis,2.0,7.851630972026895,5.955319351834053,9.747942592219738,9.747942592219738,0.9704424834330834,2568.922372106124,17117.97184688542,srtio3/rh (0.5 wt%),MEDIUM,5.5818032641901265,True,within_AD
srtio3,rh,0.1,10.0,uv-vis,2.0,7.851630972026895,5.955319351834053,9.747942592219738,9.747942592219738,0.9704424834330834,2568.922372106124,17117.97184688542,srtio3/rh (0.1 wt%),MEDIUM,5.596191246650042,True,within_AD
srtio3,rh,2.0,20.0,uv-vis,2.0,7.851630972026895,5.955319351834053,9.747942592219738,9.747942592219738,0.9704424834330834,2568.922372106124,17117.97184688542,srtio3/rh (2.0 wt%),MEDIUM,10.291886159901882,True,within_AD
srtio3,wc,5.0,5.0,solar,2.0,7.841589167206976,5.9452775470141335,9.73790078739982,9.73790078739982,0.9708403871704808,2543.2448533307647,16946.92671113178,srtio3/wc (5.0 wt%),MEDIUM,8.293346327013593,True,within_AD
srtio3,wc,3.0,5.0,solar,2.0,7.841589167206976,5.9452775470141335,9.73790078739982,9.73790078739982,0.9708403871704808,2543.2448533307647,16946.92671113178,srtio3/wc (3.0 wt%),MEDIUM,7.390318636757408,True,within_AD
srtio3,wc,3.0,10.0,uv-vis,2.0,7.841589167206976,5.9452775470141335,9.73790078739982,9.73790078739982,0.9708403871704808,2543.2448533307647,16946.92671113178,srtio3/wc (3.0 wt%),MEDIUM,6.118311531788187,True,within_AD
srtio3,wc,1.0,50.0,uv-vis,2.0,7.841589167206976,5.9452775470141335,9.73790078739982,9.73790078739982,0.9708403871704808,2543.2448533307647,16946.92671113178,srtio3/wc (1.0 wt%),MEDIUM,38.39167711587779,True,within_AD
srtio3,wc,2.0,50.0,uv-vis,2.0,7.841589167206976,5.9452775470141335,9.73790078739982,9.73790078739982,0.9708403871704808,2543.2448533307647,16946.92671113178,srtio3/wc (2.0 wt%),MEDIUM,38.41804669433324,True,within_AD
srtio3,wc,0.1,20.0,uv-vis,2.0,7.841589167206976,5.9452775470141335,9.73790078739982,9.73790078739982,0.9708403871704808,2543.2448533307647,16946.92671113178,srtio3/wc (0.1 wt%),MEDIUM,10.180344453499739,True,within_AD
srtio3,wc,1.0,10.0,solar,2.0,7.841589167206976,5.9452775470141335,9.73790078739982,9.73790078739982,0.9708403871704808,2543.2448533307647,16946.92671113178,srtio3/wc (1.0 wt%),MEDIUM,5.604267930413276,True,within_AD
srtio3,wc,1.0,10.0,visible,2.0,7.841589167206976,5.9452775470141335,9.73790078739982,9.73790078739982,0.9708403871704808,2543.2448533307647,16946.92671113178,srtio3/wc (1.0 wt%),MEDIUM,5.604267930413276,True,within_AD
srtio3,wc,3.0,30.0,uv-vis,2.0,7.841589167206976,5.9452775470141335,9.73790078739982,9.73790078739982,0.9708403871704808,2543.2448533307647,16946.92671113178,srtio3/wc (3.0 wt%),MEDIUM,19.02190436352798,True,within_AD
srtio3,wc,0.5,5.0,solar,2.0,7.841589167206976,5.9452775470141335,9.73790078739982,9.73790078739982,0.9708403871704808,2543.2448533307647,16946.92671113178,srtio3/wc (0.5 wt%),MEDIUM,6.946637185533906,True,within_AD
srtio3,wc,0.1,30.0,uv-vis,2.0,7.841589167206976,5.9452775470141335,9.73790078739982,9.73790078739982,0.9708403871704808,2543.2448533307647,16946.92671113178,srtio3/wc (0.1 wt%),MEDIUM,18.851714643526293,True,within_AD
srtio3,wc,0.5,30.0,uv-vis,2.0,7.841589167206976,5.9452775470141335,9.73790078739982,9.73790078739982,0.9708403871704808,2543.2448533307647,16946.92671113178,srtio3/wc (0.5 wt%),MEDIUM,18.847215403541917,True,within_AD
srtio3,wc,1.0,5.0,solar,2.0,7.841589167206976,5.9452775470141335,9.73790078739982,9.73790078739982,0.9708403871704808,2543.2448533307647,16946.92671113178,srtio3/wc (1.0 wt%),MEDIUM,6.96497727947923,True,within_AD
srtio3,wc,1.0,5.0,uv-vis,2.0,7.841589167206976,5.9452775470141335,9.73790078739982,9.73790078739982,0.9708403871704808,2543.2448533307647,16946.92671113178,srtio3/wc (1.0 wt%),MEDIUM,6.96497727947923,True,within_AD
srtio3,wc,0.5,5.0,uv-vis,2.0,7.841589167206976,5.9452775470141335,9.73790078739982,9.73790078739982,0.9708403871704808,2543.2448533307647,16946.92671113178,srtio3/wc (0.5 wt%),MEDIUM,6.946637185533906,True,within_AD
srtio3,wc,0.1,30.0,visible,2.0,7.841589167206976,5.9452775470141335,9.73790078739982,9.73790078739982,0.9708403871704808,2543.2448533307647,16946.92671113178,srtio3/wc (0.1 wt%),MEDIUM,18.851714643526293,True,within_AD
srtio3,wc,1.0,20.0,uv-vis,2.0,7.841589167206976,5.9452775470141335,9.73790078739982,9.73790078739982,0.9708403871704808,2543.2448533307647,16946.92671113178,srtio3/wc (1.0 wt%),MEDIUM,10.18518819561987,True,within_AD
srtio3,wc,1.0,30.0,solar,2.0,7.841589167206976,5.9452775470141335,9.73790078739982,9.73790078739982,0.9708403871704808,2543.2448533307647,16946.92671113178,srtio3/wc (1.0 wt%),MEDIUM,18.854244827382814,True,within_AD
srtio3,wc,1.0,50.0,visible,2.0,7.841589167206976,5.9452775470141335,9.73790078739982,9.73790078739982,0.9708403871704808,2543.2448533307647,16946.92671113178,srtio3/wc (1.0 wt%),MEDIUM,38.39167711587779,True,within_AD
srtio3,wc,5.0,30.0,uv-vis,2.0,7.841589167206976,5.9452775470141335,9.73790078739982,9.73790078739982,0.9708403871704808,2543.2448533307647,16946.92671113178,srtio3/wc (5.0 wt%),MEDIUM,19.405701679940176,True,within_AD
srtio3,wc,5.0,30.0,solar,2.0,7.841589167206976,5.9452775470141335,9.73790078739982,9.73790078739982,0.9708403871704808,2543.2448533307647,16946.92671113178,srtio3/wc (5.0 wt%),MEDIUM,19.405701679940176,True,within_AD
srtio3,wc,5.0,50.0,solar,2.0,7.841589167206976,5.9452775470141335,9.73790078739982,9.73790078739982,0.9708403871704808,2543.2448533307647,16946.92671113178,srtio3/wc (5.0 wt%),MEDIUM,38.654515120238024,True,within_AD
srtio3,wc,3.0,50.0,solar,2.0,7.841589167206976,5.9452775470141335,9.73790078739982,9.73790078739982,0.9708403871704808,2543.2448533307647,16946.92671113178,srtio3/wc (3.0 wt%),MEDIUM,38.47072835404841,True,within_AD
srtio3,wc,2.0,30.0,visible,2.0,7.841589167206976,5.9452775470141335,9.73790078739982,9.73790078739982,0.9708403871704808,2543.2448533307647,16946.92671113178,srtio3/wc (2.0 wt%),MEDIUM,18.910353234272876,True,within_AD
srtio3,wc,2.0,20.0,uv-vis,2.0,7.841589167206976,5.9452775470141335,9.73790078739982,9.73790078739982,0.9708403871704808,2543.2448533307647,16946.92671113178,srtio3/wc (2.0 wt%),MEDIUM,10.291886159901882,True,within_AD
srtio3,wc,2.0,30.0,solar,2.0,7.841589167206976,5.9452775470141335,9.73790078739982,9.73790078739982,0.9708403871704808,2543.2448533307647,16946.92671113178,srtio3/wc (2.0 wt%),MEDIUM,18.910353234272876,True,within_AD
bivo4,wc,2.0,20.0,solar,2.0,7.841148198725514,5.944836578532671,9.737459818918357,9.737459818918357,0.0085623476120011,2542.123168873245,16939.454857173143,bivo4/wc (2.0 wt%),MEDIUM,10.291886159901882,True,within_AD
bivo4,wc,5.0,5.0,uv-vis,2.0,7.841148198725514,5.944836578532671,9.737459818918357,9.737459818918357,0.0085623476120011,2542.123168873245,16939.454857173143,bivo4/wc (5.0 wt%),MEDIUM,8.293346327013593,True,within_AD
bivo4,wc,2.0,20.0,visible,2.0,7.841148198725514,5.944836578532671,9.737459818918357,9.737459818918357,0.0085623476120011,2542.123168873245,16939.454857173143,bivo4/wc (2.0 wt%),MEDIUM,10.291886159901882,True,within_AD
bivo4,wc,2.0,30.0,solar,2.0,7.841148198725514,5.944836578532671,9.737459818918357,9.737459818918357,0.0085623476120011,2542.123168873245,16939.454857173143,bivo4/wc (2.0 wt%),MEDIUM,18.910353234272876,True,within_AD
bivo4,wc,3.0,5.0,visible,2.0,7.841148198725514,5.944836578532671,9.737459818918357,9.737459818918357,0.0085623476120011,2542.123168873245,16939.454857173143,bivo4/wc (3.0 wt%),MEDIUM,7.390318636757408,True,within_AD
bivo4,wc,3.0,10.0,uv-vis,2.0,7.841148198725514,5.944836578532671,9.737459818918357,9.737459818918357,0.0085623476120011,2542.123168873245,16939.454857173143,bivo4/wc (3.0 wt%),MEDIUM,6.118311531788187,True,within_AD
bivo4,wc,3.0,10.0,visible,2.0,7.841148198725514,5.944836578532671,9.737459818918357,9.737459818918357,0.0085623476120011,2542.123168873245,16939.454857173143,bivo4/wc (3.0 wt%),MEDIUM,6.118311531788187,True,within_AD
bivo4,wc,3.0,5.0,uv-vis,2.0,7.841148198725514,5.944836578532671,9.737459818918357,9.737459818918357,0.0085623476120011,2542.123168873245,16939.454857173143,bivo4/wc (3.0 wt%),MEDIUM,7.390318636757408,True,within_AD
bivo4,wc,3.0,30.0,visible,2.0,7.841148198725514,5.944836578532671,9.737459818918357,9.737459818918357,0.0085623476120011,2542.123168873245,16939.454857173143,bivo4/wc (3.0 wt%),MEDIUM,19.02190436352798,True,within_AD
bivo4,wc,0.1,50.0,uv-vis,2.0,7.841148198725514,5.944836578532671,9.737459818918357,9.737459818918357,0.0085623476120011,2542.123168873245,16939.454857173143,bivo4/wc (0.1 wt%),MEDIUM,38.390490033137446,True,within_AD
bivo4,wc,0.1,20.0,uv-vis,2.0,7.841148198725514,5.944836578532671,9.737459818918357,9.737459818918357,0.0085623476120011,2542.123168873245,16939.454857173143,bivo4/wc (0.1 wt%),MEDIUM,10.180344453499739,True,within_AD
bivo4,wc,1.0,30.0,visible,2.0,7.841148198725514,5.944836578532671,9.737459818918357,9.737459818918357,0.0085623476120011,2542.123168873245,16939.454857173143,bivo4/wc (1.0 wt%),MEDIUM,18.854244827382814,True,within_AD
bivo4,wc,1.0,10.0,uv-vis,2.0,7.841148198725514,5.944836578532671,9.737459818918357,9.737459818918357,0.0085623476120011,2542.123168873245,16939.454857173143,bivo4/wc (1.0 wt%),MEDIUM,5.604267930413276,True,within_AD
bivo4,wc,0.5,50.0,uv-vis,2.0,7.841148198725514,5.944836578532671,9.737459818918357,9.737459818918357,0.0085623476120011,2542.123168873245,16939.454857173143,bivo4/wc (0.5 wt%),MEDIUM,38.3883795676825,True,within_AD
bivo4,wc,0.5,20.0,solar,2.0,7.841148198725514,5.944836578532671,9.737459818918357,9.737459818918357,0.0085623476120011,2542.123168873245,16939.454857173143,bivo4/wc (0.5 wt%),MEDIUM,10.171724083336917,True,within_AD
bivo4,wc,1.0,20.0,visible,2.0,7.841148198725514,5.944836578532671,9.737459818918357,9.737459818918357,0.0085623476120011,2542.123168873245,16939.454857173143,bivo4/wc (1.0 wt%),MEDIUM,10.18518819561987,True,within_AD
bivo4,wc,1.0,5.0,visible,2.0,7.841148198725514,5.944836578532671,9.737459818918357,9.737459818918357,0.0085623476120011,2542.123168873245,16939.454857173143,bivo4/wc (1.0 wt%),MEDIUM,6.96497727947923,True,within_AD
bivo4,wc,5.0,20.0,visible,2.0,7.841148198725514,5.944836578532671,9.737459818918357,9.737459818918357,0.0085623476120011,2542.123168873245,16939.454857173143,bivo4/wc (5.0 wt%),MEDIUM,11.186803530144612,True,within_AD
bivo4,wc,5.0,5.0,solar,2.0,7.841148198725514,5.944836578532671,9.737459818918357,9.737459818918357,0.0085623476120011,2542.123168873245,16939.454857173143,bivo4/wc (5.0 wt%),MEDIUM,8.293346327013593,True,within_AD
bivo4,wc,0.1,10.0,visible,2.0,7.841148198725514,5.944836578532671,9.737459818918357,9.737459818918357,0.0085623476120011,2542.123168873245,16939.454857173143,bivo4/wc (0.1 wt%),MEDIUM,5.596191246650042,True,within_AD
bivo4,wc,1.0,50.0,solar,2.0,7.841148198725514,5.944836578532671,9.737459818918357,9.737459818918357,0.0085623476120011,2542.123168873245,16939.454857173143,bivo4/wc (1.0 wt%),MEDIUM,38.39167711587779,True,within_AD
bivo4,wc,0.5,10.0,visible,2.0,7.841148198725514,5.944836578532671,9.737459818918357,9.737459818918357,0.0085623476120011,2542.123168873245,16939.454857173143,bivo4/wc (0.5 wt%),MEDIUM,5.5818032641901265,True,within_AD
bivo4,wc,0.5,10.0,solar,2.0,7.841148198725514,5.944836578532671,9.737459818918357,9.737459818918357,0.0085623476120011,2542.123168873245,16939.454857173143,bivo4/wc (0.5 wt%),MEDIUM,5.5818032641901265,True,within_AD
srtio3,ru,5.0,30.0,solar,2.0,7.836904101125858,5.940592480933015,9.7332157213187,9.7332157213187,0.970405253412194,2531.35277739958,16867.71026658985,srtio3/ru (5.0 wt%),MEDIUM,19.405701679940176,True,within_AD
srtio3,ru,5.0,50.0,visible,2.0,7.836904101125858,5.940592480933015,9.7332157213187,9.7332157213187,0.970405253412194,2531.35277739958,16867.71026658985,srtio3/ru (5.0 wt%),MEDIUM,38.654515120238024,True,within_AD
srtio3,ru,0.1,5.0,visible,2.0,7.836904101125858,5.940592480933015,9.7332157213187,9.7332157213187,0.970405253412194,2531.35277739958,16867.71026658985,srtio3/ru (0.1 wt%),MEDIUM,6.958380976030114,True,within_AD
srtio3,ru,0.1,5.0,uv-vis,2.0,7.836904101125858,5.940592480933015,9.7332157213187,9.7332157213187,0.970405253412194,2531.35277739958,16867.71026658985,srtio3/ru (0.1 wt%),MEDIUM,6.958380976030114,True,within_AD
srtio3,ru,0.1,10.0,uv-vis,2.0,7.836904101125858,5.940592480933015,9.7332157213187,9.7332157213187,0.970405253412194,2531.35277739958,16867.71026658985,srtio3/ru (0.1 wt%),MEDIUM,5.596191246650042,True,within_AD
srtio3,ru,0.1,20.0,visible,2.0,7.836904101125858,5.940592480933015,9.7332157213187,9.7332157213187,0.970405253412194,2531.35277739958,16867.71026658985,srtio3/ru (0.1 wt%),MEDIUM,10.180344453499739,True,within_AD
srtio3,ru,0.1,30.0,visible,2.0,7.836904101125858,5.940592480933015,9.7332157213187,9.7332157213187,0.970405253412194,2531.35277739958,16867.71026658985,srtio3/ru (0.1 wt%),MEDIUM,18.851714643526293,True,within_AD
srtio3,ru,0.5,10.0,solar,2.0,7.836904101125858,5.940592480933015,9.7332157213187,9.7332157213187,0.970405253412194,2531.35277739958,16867.71026658985,srtio3/ru (0.5 wt%),MEDIUM,5.5818032641901265,True,within_AD
srtio3,ru,0.5,20.0,visible,2.0,7.836904101125858,5.940592480933015,9.7332157213187,9.7332157213187,0.970405253412194,2531.35277739958,16867.71026658985,srtio3/ru (0.5 wt%),MEDIUM,10.171724083336917,True,within_AD
srtio3,ru,0.5,30.0,visible,2.0,7.836904101125858,5.940592480933015,9.7332157213187,9.7332157213187,0.970405253412194,2531.35277739958,16867.71026658985,srtio3/ru (0.5 wt%),MEDIUM,18.847215403541917,True,within_AD
srtio3,ru,0.5,30.0,uv-vis,2.0,7.836904101125858,5.940592480933015,9.7332157213187,9.7332157213187,0.970405253412194,2531.35277739958,16867.71026658985,srtio3/ru (0.5 wt%),MEDIUM,18.847215403541917,True,within_AD
srtio3,ru,1.0,5.0,solar,2.0,7.836904101125858,5.940592480933015,9.7332157213187,9.7332157213187,0.970405253412194,2531.35277739958,16867.71026658985,srtio3/ru (1.0 wt%),MEDIUM,6.96497727947923,True,within_AD
srtio3,ru,1.0,5.0,uv-vis,2.0,7.836904101125858,5.940592480933015,9.7332157213187,9.7332157213187,0.970405253412194,2531.35277739958,16867.71026658985,srtio3/ru (1.0 wt%),MEDIUM,6.96497727947923,True,within_AD
