y_true_log,y_true_umol,boot_median_log,boot_p05_log,boot_p95_log,boot_ci_width_log,conf_pred_log,conf_lo_log,conf_hi_log,conf_ci_width_log,model_disagree_std,host_material,boot_covered,conf_covered
5.298917186620004,199.11999999999998,4.938726854448978,4.482203206634366,5.545925623306686,1.06372241667232,4.900559540946138,3.772764797473209,6.028354284419067,2.2555894869458584,0.6178484068650257,zno,1,1
8.63581143374596,5628.700000000002,8.61569658606254,7.937903489339695,9.057149341108712,1.1192458517690165,8.809570999240446,7.681776255767517,9.937365742713375,2.2555894869458584,0.13294858124407993,tio2,1,1
7.063476153978913,1167.5000000000002,6.1574691333404274,4.672891238339399,7.459257285880771,2.786366047541372,6.59363668953997,5.465841946067041,7.721431433012899,2.2555894869458584,0.5490774012555534,tio2,1,1
10.568826647455502,38902.00000000001,9.967718320735777,8.571535781465656,10.694524938292215,2.1229891568265593,9.887785738886253,8.759990995413323,11.015580482359182,2.2555894869458584,0.8841470873189703,tio2,1,1
3.091042453358316,21.000000000000004,3.40574624881953,2.893339972238517,5.214698348391997,2.3213583761534804,3.2873357476551615,2.1595410041822323,4.415130491128091,2.2555894869458584,1.419459192586712,tio2,1,1
9.430118265814093,12457.000000000024,9.02540715675273,8.04273534233264,9.430931158934158,1.3881958166015167,8.850426448102807,7.722631704629878,9.978221191575736,2.2555894869458584,0.09183398077955622,tio2,1,1
5.929589143389895,375.00000000000006,6.24218837837311,5.813640229010124,7.243365924082086,1.4297256950719621,6.293938065102971,5.166143321630042,7.4217328085759,2.2555894869458584,0.5215029774806897,tio2,1,1
5.351858133476067,210.00000000000003,5.446214384235325,4.789832975927219,6.205227160060004,1.4153941841327855,5.215434081315689,4.08763933784276,6.343228824788619,2.2555894869458584,0.21324902691536174,ceo2,1,1
9.743964132018151,17049.999999999993,9.640365699719268,9.2793806132677,10.009845229440199,0.7304646161724992,9.415491815330352,8.287697071857423,10.543286558803281,2.2555894869458584,0.5128594299548277,tio2,1,1
7.099201743553092,1209.9999999999995,6.206509002175723,5.401677053166409,6.901087826215313,1.4994107730489032,6.304024170938842,5.176229427465913,7.431818914411771,2.2555894869458584,0.04390926198216068,tio2,0,1
9.088681083348854,8853.500000000005,9.055255645547252,8.721146007141439,9.431493117930616,0.7103471107891774,9.12567909493176,7.997884351458831,10.25347383840469,2.2555894869458584,0.3253903103767645,tio2,1,1
9.690974793577944,16169.999999999996,9.437430293826225,8.711685273562614,10.187641905574084,1.4759566320114708,9.313938034440842,8.186143290967912,10.44173277791377,2.2555894869458584,0.06325877049708306,tio2,1,1
6.222576268071369,503.00000000000006,6.002226630582086,5.163877448662231,6.658686905301214,1.4948094566389827,5.634747885984117,4.506953142511188,6.762542629457046,2.2555894869458584,0.8592955335924896,znin2s4,1,1
10.687046571956325,43783.999999999985,10.800981163732601,10.162116861436179,11.423319776013454,1.2612029145772752,11.43007289045873,10.3022781469858,12.557867633931659,2.2555894869458584,0.7232654048257203,tio2,1,1
6.32686478076786,558.4000000000002,6.511311839340405,5.843139232235645,7.3611011124987575,1.5179618802631127,6.59705977616888,5.469265032695951,7.724854519641809,2.2555894869458584,0.6926164802166513,tio2,1,1
8.630700432209832,5599.999999999995,8.855676257674572,8.399426865055801,9.516035808887043,1.1166089438312419,9.137487996330849,8.00969325285792,10.265282739803778,2.2555894869458584,0.34539835005333563,tio2,1,1
7.621195162809845,2040.0000000000002,7.991658536663933,6.710492271751435,8.546711258335687,1.8362189865842522,7.9452007325712,6.817405989098271,9.07299547604413,2.2555894869458584,0.7961316034133509,tio2,1,1
9.136693831807884,9288.999999999998,7.439470455960232,6.319276832883947,8.19231022704755,1.8730333941636026,7.219693372401331,6.091898628928401,8.34748811587426,2.2555894869458584,0.27351206200203904,tio2,0,0
7.860455082740456,2591.7000000000007,8.517608542874628,8.086468952226747,9.088390936169086,1.0019219839423386,8.655170629843838,7.527375886370908,9.782965373316767,2.2555894869458584,0.28512671203963924,tio2,0,1
5.043941112802728,154.07999999999998,5.413292987740929,5.014534695243089,5.860112890907752,0.8455781956646629,5.533687193441943,4.405892449969014,6.661481936914872,2.2555894869458584,0.5463368299374314,tio2,1,1
0.5364933705145685,0.71,7.262337322494102,6.0432486494674835,8.099228286033377,2.055979636565893,7.494645314575363,6.366850571102434,8.622440058048292,2.2555894869458584,0.28285343949659447,cds,0,0
5.707110264748875,299.9999999999999,5.008246596876248,3.8175731346275983,6.425157909784152,2.6075847751565533,4.942974276716083,3.815179533243154,6.0707690201890125,2.2555894869458584,1.117297886713089,tio2,1,1
9.18549424760348,9753.59999999999,9.529123909133528,9.020492619110096,10.209418675011184,1.1889260559010886,9.579693697177754,8.451898953704825,10.707488440650684,2.2555894869458584,0.12790423491664416,tio2,1,1
8.502079553606189,4923.999999999997,8.398903631759117,7.718544008034693,8.837599619520656,1.1190556114859627,8.525608852943996,7.397814109471067,9.653403596416926,2.2555894869458584,0.058333002174912225,zno,1,1
10.05539285624928,23279.999999999993,9.915862468317233,9.243283250319772,10.449031433068853,1.2057481827490815,9.834982282081192,8.707187538608263,10.962777025554121,2.2555894869458584,0.23628079572569816,tio2,1,1
10.959557617938565,57500.00000000011,9.688697693976117,8.876047151596794,10.258569102973711,1.3825219513769174,9.555469496556734,8.427674753083805,10.683264240029663,2.2555894869458584,0.6722228762889154,tio2,0,0
7.313886831633462,1499.9999999999998,7.601182271114132,6.886609584792067,8.77987791789118,1.8932683330991136,7.479129390631063,6.351334647158134,8.606924134103991,2.2555894869458575,0.4438589377061359,tio2,1,1
6.945051063725834,1036.9999999999998,6.50406479182465,4.384337936019998,7.510427904916968,3.12608996889697,7.0211963057343105,5.893401562261381,8.14899104920724,2.2555894869458584,0.3649364491741699,tio2,1,1
6.602587892189336,735.9999999999999,5.569950424674665,3.8208588961856256,6.674771297279349,2.853912401093724,5.362407747841481,4.234613004368552,6.4902024913144105,2.2555894869458584,0.19763401609599235,tio2,1,0
10.17835030752565,26325.999999999993,9.964374207452321,9.70750910348959,10.222041349580312,0.514532246090722,9.896914510495018,8.769119767022088,11.024709253967947,2.2555894869458584,0.08959804905855466,tio2,1,1
8.519390774959724,5009.999999999999,8.584062271200128,8.286363168044474,8.835075675105166,0.5487125070606922,8.683112159309912,7.555317415836983,9.810906902782841,2.2555894869458584,1.0346498650011036,tio2,1,1
8.087640287778983,3253.0000000000005,7.817351448227858,7.043325986577146,8.551415475798628,1.508089489221482,7.96503946834297,6.8372447248700405,9.092834211815898,2.2555894869458575,0.9517938016651628,tio2,1,1
5.749201884847061,312.93999999999994,5.525483266742906,4.941607690151303,6.315451695120633,1.3738440049693308,5.136993560843157,4.009198817370228,6.264788304316086,2.2555894869458584,1.4830857783925588,tio2,1,1
8.190077049719049,3603.999999999998,7.882453858346711,7.088988795924688,8.278446274971962,1.1894574790472747,7.662047813152296,6.534253069679367,8.789842556625224,2.2555894869458575,0.5854584880043222,tio2,1,1
9.354267540782825,11546.99999999999,8.964018040665788,8.635563419220247,9.231716011784748,0.5961525925645006,8.882685418795937,7.754890675323008,10.010480162268866,2.2555894869458584,0.14702628528010633,tio2,0,1
6.888572459565364,980.0000000000013,8.829066770072977,8.171884459058118,9.40848647063338,1.2366020115752612,8.60889830677456,7.48110356330163,9.736693050247489,2.2555894869458584,0.4152955318660152,tio2,0,0
5.8045926532152095,330.82000000000005,5.617774688186071,4.998902085805967,6.0180567522831385,1.0191546664771716,5.640806140286305,4.513011396813376,6.768600883759234,2.2555894869458584,0.414653661857506,tio2,1,1
7.621293149189817,2040.2000000000005,7.5915758318383695,7.116391066008302,7.974399166840228,0.8580081008319258,7.602600270833185,6.474805527360256,8.730395014306115,2.2555894869458593,0.2321849087895141,tio2,1,1
4.71492104994721,110.59999999999997,4.189752618422995,3.715688382294516,5.098284124503666,1.3825957422091495,3.887667779872479,2.75987303639955,5.015462523345408,2.2555894869458584,1.2821154065813638,tio2,1,1
5.979619672740059,394.2900000000001,6.875179569832522,5.839563411215951,7.69301637408195,1.8534529628659993,6.638549414982329,5.5107546715094,7.766344158455258,2.2555894869458584,0.0889096138429861,cds,1,1
9.44943600950432,12700.0,8.487213533168356,7.793429102559267,8.943499092615442,1.150069990056175,8.001432561204174,6.873637817731245,9.129227304677103,2.2555894869458584,0.19877214157355197,tio2,0,0
